id,Category,Ambiguity,Cas_No,CAS,Chemical_Formula,Molar_Mass,Chemical_Name,IUPAC_name,Alt_Chem_Name,Acronym,Alt_Acronym,INCHIKEY,DTXSID,DTXCID,SMILES,SMILES_CAN,INCHI_STRING,Note
chem1526,Haloalkane,NA,57041-67-5,57041675,C3H2F6O,168.038,Desflurane,"2-(Difluoromethoxy)-1,1,1,2-tetrafluoroethane",NA,NA,NA,DPYMFVXJLLWWEU-UHFFFAOYSA-N,DTXSID80866606,DTXCID30814874,FC(F)OC(F)C(F)(F)F,NA,"InChI=1/C3H2F6O/c4-1(3(7,8)9)10-2(5)6/h1-2H",NA
chem1527,Haloarene,NA,367-11-3,367113,C6H4F2,114.095,o-Difluorobenzene,"1,2-Difluorobenzene",NA,NA,NA,GOYDNIKZWGIXJT-UHFFFAOYSA-N,DTXSID2075390,DTXCID1039216,FC1=C(F)C=CC=C1,NA,InChI=1S/C6H4F2/c7-5-3-1-2-4-6(5)8/h1-4H,NA
chem1528,Haloarene,NA,367-23-7,367237,C6H3F3,132.085,"1,2,4-Trifluorobenzene","1,2,4-Trifluorobenzene",NA,NA,NA,PEBWOGPSYUIOBP-UHFFFAOYSA-N,DTXSID30190140,DTXCID40112631,FC1=CC(F)=C(F)C=C1,NA,InChI=1S/C6H3F3/c7-4-1-2-5(8)6(9)3-4/h1-3H,NA
chem1529,Haloarene,NA,372-38-3,372383,C6H3F3,132.085,"1,3,5-Trifluorobenzene","1,3,5-Trifluorobenzene",NA,NA,NA,JXUKFFRPLNTYIV-UHFFFAOYSA-N,DTXSID90190686,DTXCID30113177,FC1=CC(F)=CC(F)=C1,NA,InChI=1S/C6H3F3/c7-4-1-5(8)3-6(9)2-4/h1-3H,NA
chem1530,Haloarene,NA,434-64-0,434640,C7F8,236.064,Octafluorotoluene,"1,2,3,4,5-Pentafluoro-6-(trifluoromethyl)benzene",Perfluorotoluene,NA,NA,USPWUOFNOTUBAD-UHFFFAOYSA-N,DTXSID1059993,DTXCID4040262,FC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F,NA,"InChI=1S/C7F8/c8-2-1(7(13,14)15)3(9)5(11)6(12)4(2)10",NA
chem1531,Haloarene,NA,729-81-7,729817,C9H3F9,282.109,"1,3,5-tris(trifluoromethyl)benzene","1,3,5-Tris(trifluoromethyl)benzene",NA,NA,NA,ZMAUHKSOLPYPDB-UHFFFAOYSA-N,DTXSID90223201,DTXCID50145692,FC(F)(F)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,FC(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(F)F,"InChI=1S/C9H3F9/c10-7(11,12)4-1-5(8(13,14)15)3-6(2-4)9(16,17)18/h1-3H",NA
chem1532,Haloalkane,NA,76-19-7,76197,C3F8,188.02,Perflutren,Octafluoropropane,NA,NA,NA,QYSGYZVSCZSLHT-UHFFFAOYSA-N,NA,NA,FC(F)(F)C(F)(F)C(F)(F)F,NA,"InChI=1S/C3F8/c4-1(5,2(6,7)8)3(9,10)11",NA
chem1533,Haloalkane,NA,76-14-2,76142,C2Cl2F4,170.92,"1,2-Dichloro-1,1,2,2-tetrafluoroethane","1,2-Dichloro-1,1,2,2-tetrafluoroethane",NA,NA,NA,DDMOUSALMHHKOS-UHFFFAOYSA-N,NA,NA,FC(F)(Cl)C(F)(F)Cl,NA,"InChI=1S/C2Cl2F4/c3-1(5,6)2(4,7)8",NA
chem1534,Haloalkane,NA,355-20-4,355204,C4Cl2F8,270.93,"2,3-Dichlorooctafluorobutane","2,3-Dichloro-1,1,1,2,3,4,4,4-octafluorobutane",NA,NA,NA,LXANZHXWGZWFAC-UHFFFAOYSA-N,NA,NA,FC(F)(F)C(F)(Cl)C(F)(Cl)C(F)(F)F,NA,"InChI=1/C4Cl2F8/c5-1(7,3(9,10)11)2(6,8)4(12,13)14",NA
chem1535,Haloarene,NA,356-18-3,356183,C4Cl2F6,232.93,"1,2-Dichloroperfluorocyclobutane","1,2-Dichloro-1,2,3,3,4,4-hexafluorocyclobutane",NA,NA,NA,LMHAGAHDHRQIMB-UHFFFAOYSA-N,NA,NA,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,NA,"InChI=1/C4Cl2F6/c5-1(7)2(6,8)4(11,12)3(1,9)10",NA
chem1536,Haloarene,NA,115-25-3,115253,C4F8,200.031,Octafluorocyclobutane,Octafluorocyclobutane,NA,NA,NA,BCCOBQSFUDVTJQ-UHFFFAOYSA-N,NA,NA,FC1(F)C(F)(F)C(F)(F)C1(F)F,NA,"InChI=1S/C4F8/c5-1(6)2(7,8)4(11,12)3(1,9)10",NA
chem1537,Haloether,NA,133098-05-2,133098052,C3H2ClF5O,184.49,(S)-(+)-Isoflurane,"(2S)-2-Chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",NA,NA,NA,PIWKPBJCKXDKJR-PVQJCKRUSA-N,-,-,FC(F)O[C@@H](Cl)C(F)(F)F,FC(O[C@H](C(F)(F)F)Cl)F,"InChI=1S/C3H2ClF5O/c4-1(3(7,8)9)10-2(5)6/h1-2H/t1-/m1/s1",NA
chem1538,Haloether,NA,133098-04-1,133098041,C3H2ClF5O,184.49,(R)-(-)-Isoflurane,"(2R)-2-Chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",NA,NA,NA,PIWKPBJCKXDKJR-SFOWXEAESA-N,DTXSID40904679,DTXCID401333791,FC(F)O[C@H](Cl)C(F)(F)F,FC(O[C@@H](C(F)(F)F)Cl)F,"InChI=1S/C3H2ClF5O/c4-1(3(7,8)9)10-2(5)6/h1-2H/t1-/m0/s1",NA
chem1539,Amine,NA,108-89-4,108894,C6H7N,93.129,4-Methylpyridine,4-Methylpyridine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1540,Amine,NA,107-10-8,107108,C3H9N,59.112,Propylamine,Propan-1-amine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1541,Amine,NA,121-44-8,121448,C6H15N,101.193,Triethylamine,"N,N-Diethylethanamine",NA,NA,NA,ZMANZCXQSJIPKH-UHFFFAOYSA-N,DTXSID3024366,DTXCID204366,CCN(CC)CC,CCN(CC)CC,"InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3",NA
chem1542,Amine,NA,60-35-5,60355,C2H5NO,59.068,Acetamide,Acetamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1543,Amine,NA,79-16-3,79163,C3H7NO,73.095,N-Methylacetamide,N-Methylacetamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1544,Amine,NA,5331-48-6,5331486,C5H11NO,101.149,N-Propylacetamide,N-Propylacetamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1545,Ester,NA,554-12-1,554121,C4H8O2,88.106,Methyl propanoate,Methyl propanoate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1546,Organosulfur,NA,352-93-2,352932,C4H10S,90.18,Diethyl sulfide,(Ethylsulfanyl)ethane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1547,Organosulfur,NA,624-89-5,624895,C3H8S,76.16,Ethyl methyl sulfide,(Methylsulfanyl)ethane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1548,Organosulfur,NA,108-98-5,108985,C6H6S,110.17,Benzenethiol,Benzenethiol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1549,Haloalkane,NA,109-65-9,109659,C4H9Br,137.02,1-Bromobutane,1-Bromobutane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1550,Haloalkane,NA,75-30-9,75309,C3H7I,169.993,2-Iodopropane,2-Iodopropane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1551,Haloalkane,NA,75-46-7,75467,CHF3,70.014,Trifluoromethane,Trifluoromethane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1552,Haloalkane,NA,75-37-6,75376,C2H4F2,66.051,"1,1-Difluoroethane","1,1-Difluoroethane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1553,Haloalcohol,NA,75-89-8,75898,C2H3F3O,100.04,"2,2,2-Trifluoroethanol","2,2,2-Trifluoroethan-1-ol",NA,NA,NA,RHQDFWAXVIIEBN-UHFFFAOYSA-N,DTXSID0021751,DTXCID401751,OCC(F)(F)F,NA,"InChI=1S/C2H3F3O/c3-2(4,5)1-6/h6H,1H2",NA
chem1554,Carboxylic Acid,NA,1979-09-04,79094,C3H6O2,74.079,Propionic acid,Propanoic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1555,Haloarene,NA,3934-26-7,3934267,C4Cl2F6,232.94,"cis-1,2-Dichloroperfluorocyclobutane","rel-(1R,2S)-1,2-Dichloro-1,2,3,3,4,4-hexafluorocyclobutane","cis-1,2-dichloro-1,2,3,3,4,4-hexafluorocyclobutane",NA,NA,LMHAGAHDHRQIMB-XIXRPRMCSA-N,-,-,FC1(F)C(F)(F)[C@@](Cl)(F)[C@@]1(Cl)F,FC1(F)C(F)(F)[C@@]([C@@]1(F)Cl)(F)Cl,"InChI=1S/C4Cl2F6/c5-1(7)2(6,8)4(11,12)3(1,9)10/t1-,2+",NA
chem1556,Haloarene,NA,3832-15-3,3832153,C4Cl2F6,232.94,"trans-1,2-Dichloroperfluorocyclobutane","rel-(1R,2R)-1,2-Dichloro-1,2,3,3,4,4-hexafluorocyclobutane","trans-1,2-dichloro-1,2,3,3,4,4-hexafluorocyclobutane",NA,NA,LMHAGAHDHRQIMB-JCYAYHJZSA-N,-,-,FC1(F)C(F)(F)[C@](Cl)(F)[C@@]1(Cl)F,FC1(F)C(F)(F)[C@@]([C@]1(F)Cl)(F)Cl,"InChI=1S/C4Cl2F6/c5-1(7)2(6,8)4(11,12)3(1,9)10/t1-,2-/m1/s1",NA
chem1557,FTOH,NA,76-37-9,76379,C3H4F4O,132.058,"2,2,3,3-Tetrafluoro-1-propanol","2,2,3,3-Tetrafluoropropan-1-ol",NA,NA,NA,NBUKAOOFKZFCGD-UHFFFAOYSA-N,DTXSID8058796,DTXCID0047828,OCC(F)(F)C(F)F,NA,"InChI=1S/C3H4F4O/c4-2(5)3(6,7)1-8/h2,8H,1H2",NA
chem1558,FTOH,NA,422-05-9,422059,C3H3F5O,150.048,2:1 Fluorotelomer alcohol,"2,2,3,3,3-Pentafluoropropan-1-ol",NA,NA,NA,PSQZJKGXDGNDFP-UHFFFAOYSA-N,DTXSID4059966,DTXCID4040050,OCC(F)(F)C(F)(F)F,NA,"InChI=1S/C3H3F5O/c4-2(5,1-9)3(6,7)8/h9H,1H2",NA
chem1559,FTOH,NA,920-66-1,920661,C3H2F6O,168.038,2H-Perfluoro-2-propanol,"1,1,1,3,3,3-Hexafluoropropan-2-ol",NA,NA,NA,BYEAHWXPCBROCE-UHFFFAOYSA-N,DTXSID1022134,DTXCID902134,OC(C(F)(F)F)C(F)(F)F,NA,"InChI=1S/C3H2F6O/c4-2(5,6)1(10)3(7,8)9/h1,10H",NA
chem1560,FTOH,NA,1515-14-6,1515146,C4H4F6O,182.065,Hexafluoro-2-methyl-2-propanol,"1,1,1,3,3,3-Hexafluoro-2-methylpropan-2-ol",NA,NA,NA,FQDXJYBXPOMIBX-UHFFFAOYSA-N,DTXSID40883576,DTXCID401023093,CC(O)(C(F)(F)F)C(F)(F)F,NA,"InChI=1S/C4H4F6O/c1-2(11,3(5,6)7)4(8,9)10/h11H,1H3",NA
chem1561,FTOH,NA,382-31-0,382310,C4H4F6O,182.065,"1H,1H,3H-Perfluorobutanol","2,2,3,4,4,4-Hexafluorobutan-1-ol",NA,NA,NA,LVFXLZRISXUAIL-UHFFFAOYSA-N,DTXSID00870523,DTXCID20818240,OCC(F)(F)C(F)C(F)(F)F,NA,"InChI=1/C4H4F6O/c5-2(4(8,9)10)3(6,7)1-11/h2,11H,1H2",NA
chem1562,FTOH,NA,375-01-9,375019,C4H3F7O,200.056,"1H,1H-Heptafluorobutanol","2,2,3,3,4,4,4-Heptafluorobutan-1-ol",NA,NA,NA,WXJFKAZDSQLPBX-UHFFFAOYSA-N,DTXSID4059914,DTXCID6039340,OCC(F)(F)C(F)(F)C(F)(F)F,NA,"InChI=1S/C4H3F7O/c5-2(6,1-12)3(7,8)4(9,10)11/h12H,1H2",NA
chem1563,FTOH,NA,375-14-4,375144,C5H5F7O,214.083,1-Perfluoropropylethanol,"3,3,4,4,5,5,5-Heptafluoropentan-2-ol",NA,NA,NA,RBPHBIMHZSTIDT-UHFFFAOYSA-N,DTXSID30880135,DTXCID401021730,CC(O)C(F)(F)C(F)(F)C(F)(F)F,CC(C(C(C(F)(F)F)(F)F)(F)F)O,"InChI=1/C5H5F7O/c1-2(13)3(6,7)4(8,9)5(10,11)12/h2,13H,1H3",NA
chem1564,FTOH,NA,355-80-6,355806,C5H4F8O,232.073,"1H,1H,5H-Perfluoropentanol","2,2,3,3,4,4,5,5-Octafluoropentan-1-ol",NA,NA,NA,JUGSKHLZINSXPQ-UHFFFAOYSA-N,DTXSID0059879,DTXCID2039041,OCC(F)(F)C(F)(F)C(F)(F)C(F)F,NA,"InChI=1S/C5H4F8O/c6-2(7)4(10,11)5(12,13)3(8,9)1-14/h2,14H,1H2",NA
chem1565,FTOH,NA,423-46-1,423461,C6H3F11O,300.071,5:1 Fluorotelomer alcohol,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexan-1-ol",NA,NA,NA,QZFZPVVDBGXQTB-UHFFFAOYSA-N,DTXSID00382070,DTXCID30333095,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,"InChI=1S/C6H3F11O/c7-2(8,1-18)3(9,10)4(11,12)5(13,14)6(15,16)17/h18H,1H2",NA
chem1566,FTOH,NA,335-99-9,335999,C7H4F12O,332.089,"1H,1H,7H-Dodecafluoro-1-heptanol","2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptan-1-ol",NA,NA,NA,BYKNGMLDSIEFFG-UHFFFAOYSA-N,DTXSID9059832,DTXCID3038696,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,NA,"InChI=1S/C7H4F12O/c8-2(9)4(12,13)6(16,17)7(18,19)5(14,15)3(10,11)1-20/h2,20H,1H2",NA
chem1567,FTOH,NA,375-82-6,375826,C7H3F13O,350.079,6:1 Fluorotelomer alcohol,"2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptan-1-ol",NA,NA,NA,STLNAVFVCIRZLL-UHFFFAOYSA-N,DTXSID00190950,DTXCID40113441,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NA,"InChI=1S/C7H3F13O/c8-2(9,1-21)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)20/h21H,1H2",NA
chem1568,FTOH,NA,307-30-2,307302,C8H3F15O,400.087,7:1 Fluorotelomer alcohol,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctan-1-ol",NA,NA,NA,PJDOLCGOTSNFJM-UHFFFAOYSA-N,DTXSID5059793,DTXCID7038236,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NA,"InChI=1S/C8H3F15O/c9-2(10,1-24)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h24H,1H2",NA
chem1569,Phthalate,NA,131-17-9,131179,C14H14O4,246.262,Diallyl phthalate,"Diprop-2-en-1-yl benzene-1,2-dicarboxylate",NA,NA,NA,QUDWYFHPNIMBFC-UHFFFAOYSA-N,DTXSID7020392,DTXCID70392,C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C,NA,"InChI=1S/C14H14O4/c1-3-9-17-13(15)11-7-5-6-8-12(11)14(16)18-10-4-2/h3-8H,1-2,9-10H2",NA
chem1570,Phthalate,NA,131-16-8,131168,C14H18O4,250.294,Di-n-propylphthalate,"Dipropyl benzene-1,2-dicarboxylate",NA,NA,NA,MQHNKCZKNAJROC-UHFFFAOYSA-N,DTXSID5031133,DTXCID3011133,CCCOC(=O)C1=C(C=CC=C1)C(=O)OCCC,NA,"InChI=1S/C14H18O4/c1-3-9-17-13(15)11-7-5-6-8-12(11)14(16)18-10-4-2/h5-8H,3-4,9-10H2,1-2H3",NA
chem1571,Phthalate,NA,84-69-5,84695,C16H22O4,278.348,Diisobutyl phthalate,"Bis(2-methylpropyl) benzene-1,2-dicarboxylate",NA,NA,NA,MGWAVDBGNNKXQV-UHFFFAOYSA-N,DTXSID9022522,DTXCID602522,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,NA,"InChI=1S/C16H22O4/c1-11(2)9-19-15(17)13-7-5-6-8-14(13)16(18)20-10-12(3)4/h5-8,11-12H,9-10H2,1-4H3",NA
chem1572,Phthalate,NA,131-18-0,131180,C18H26O4,306.402,Dipentyl phthalate,"Dipentyl benzene-1,2-dicarboxylate",NA,NA,NA,IPKKHRVROFYTEK-UHFFFAOYSA-N,DTXSID5031131,DTXCID3011131,CCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCC,NA,"InChI=1S/C18H26O4/c1-3-5-9-13-21-17(19)15-11-7-8-12-16(15)18(20)22-14-10-6-4-2/h7-8,11-12H,3-6,9-10,13-14H2,1-2H3",NA
chem1573,Phthalate,NA,84-75-3,84753,C20H30O4,334.456,Dihexyl phthalate,"Dihexyl benzene-1,2-dicarboxylate",NA,NA,NA,KCXZNSGUUQJJTR-UHFFFAOYSA-N,DTXSID6025068,DTXCID505068,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,NA,"InChI=1S/C20H30O4/c1-3-5-7-11-15-23-19(21)17-13-9-10-14-18(17)20(22)24-16-12-8-6-4-2/h9-10,13-14H,3-8,11-12,15-16H2,1-2H3",NA
chem1574,Phthalate,NA,3648-21-3,3648213,C22H34O4,362.51,Diheptyl phthalate,"Diheptyl benzene-1,2-dicarboxylate",NA,NA,NA,JQCXWCOOWVGKMT-UHFFFAOYSA-N,DTXSID8040779,DTXCID608662,CCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC,NA,"InChI=1S/C22H34O4/c1-3-5-7-9-13-17-25-21(23)19-15-11-12-16-20(19)22(24)26-18-14-10-8-6-4-2/h11-12,15-16H,3-10,13-14,17-18H2,1-2H3",NA
chem1575,Phthalate,NA,85-69-8,85698,C20H30O4,334.456,Butyl 2-ethylhexyl phthalate,"Butyl 2-ethylhexyl benzene-1,2-dicarboxylate",NA,NA,NA,AVOLBYOSCILFLL-UHFFFAOYSA-N,DTXSID8026519,DTXCID506519,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,NA,"InChI=1/C20H30O4/c1-4-7-11-16(6-3)15-24-20(22)18-13-10-9-12-17(18)19(21)23-14-8-5-2/h9-10,12-13,16H,4-8,11,14-15H2,1-3H3",NA
chem1576,Phthalate,NA,131-20-4,131204,C24H38O4,390.564,Bis(6-methylheptyl) phthalate,"Bis(6-methylheptyl) benzene-1,2-dicarboxylate",NA,NA,NA,IJFPVINAQGWBRJ-UHFFFAOYSA-N,DTXSID50873226,DTXCID607933,CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C,NA,"InChI=1S/C24H38O4/c1-19(2)13-7-5-11-17-27-23(25)21-15-9-10-16-22(21)24(26)28-18-12-6-8-14-20(3)4/h9-10,15-16,19-20H,5-8,11-14,17-18H2,1-4H3",NA
chem1577,Phthalate,NA,84-76-4,84764,C26H42O4,418.618,Dinonyl phthalate,"Dinonyl benzene-1,2-dicarboxylate",NA,NA,NA,DROMNWUQASBTFM-UHFFFAOYSA-N,DTXSID9047966,DTXCID008663,CCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCCC,NA,"InChI=1S/C26H42O4/c1-3-5-7-9-11-13-17-21-29-25(27)23-19-15-16-20-24(23)26(28)30-22-18-14-12-10-8-6-4-2/h15-16,19-20H,3-14,17-18,21-22H2,1-2H3",NA
chem1578,Phthalate,NA,20548-62-3,20548623,C26H42O4,418.618,Bis(7-methyloctyl) phthalate,"Bis(7-methyloctyl) benzene-1,2-dicarboxylate",NA,NA,NA,HBGGXOJOCNVPFY-UHFFFAOYSA-N,DTXSID60860420,DTXCID202521,CC(C)CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC(C)C,NA,"InChI=1S/C26H42O4/c1-21(2)15-9-5-7-13-19-29-25(27)23-17-11-12-18-24(23)26(28)30-20-14-8-6-10-16-22(3)4/h11-12,17-18,21-22H,5-10,13-16,19-20H2,1-4H3",NA
chem1579,Phthalate,NA,84-77-5,84775,C28H46O4,446.672,Didecyl phthalate,"Didecyl benzene-1,2-dicarboxylate",NA,NA,NA,PGIBJVOPLXHHGS-UHFFFAOYSA-N,DTXSID3026512,DTXCID706512,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,NA,"InChI=1S/C28H46O4/c1-3-5-7-9-11-13-15-19-23-31-27(29)25-21-17-18-22-26(25)28(30)32-24-20-16-14-12-10-8-6-4-2/h17-18,21-22H,3-16,19-20,23-24H2,1-2H3",NA
chem1580,Phthalate,NA,26761-40-0,26761400,C28H46O4,NA,Diisodecyl phthalate,"Bis(2-methylnonyl) benzene-1,2-dicarboxylate",NA,NA,NA,NA,DTXSID4025082,DTXCID201323299,NA,NA,NA,NA
chem1581,Phthalate,NA,3648-20-2,3648202,C30H50O4,474.726,Diundecyl phthalate,"Diundecyl benzene-1,2-dicarboxylate",NA,NA,NA,QQVHEQUEHCEAKS-UHFFFAOYSA-N,DTXSID7025215,DTXCID205215,CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC,NA,"InChI=1S/C30H50O4/c1-3-5-7-9-11-13-15-17-21-25-33-29(31)27-23-19-20-24-28(27)30(32)34-26-22-18-16-14-12-10-8-6-4-2/h19-20,23-24H,3-18,21-22,25-26H2,1-2H3",NA
chem1582,Phthalate,NA,119-06-2,119062,C34H58O4,530.834,Ditridecyl phthalate,"Ditridecyl benzene-1,2-dicarboxylate",NA,NA,NA,YCZJVRCZIPDYHH-UHFFFAOYSA-N,DTXSID2025214,DTXCID805214,CCCCCCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCCCCCCC,NA,"InChI=1S/C34H58O4/c1-3-5-7-9-11-13-15-17-19-21-25-29-37-33(35)31-27-23-24-28-32(31)34(36)38-30-26-22-20-18-16-14-12-10-8-6-4-2/h23-24,27-28H,3-22,25-26,29-30H2,1-2H3",NA
chem1583,FTOH,NA,2240-88-2,2240882,C3H5F3O,114.067,"3,3,3-Trifluoropropan-1-ol","3,3,3-Trifluoropropan-1-ol",NA,NA,NA,HDBGBTNNPRCVND-UHFFFAOYSA-N,DTXSID30870950,DTXCID00818627,OCCC(F)(F)F,NA,"InChI=1S/C3H5F3O/c4-3(5,6)1-2-7/h7H,1-2H2",NA
chem1584,Organosulfur,NA,74-93-1,74931,CH4S,48.1,Methanethiol,Methanethiol,NA,NA,NA,LSDPWZHWYPCBBB-UHFFFAOYSA-N,DTXSID5026382,DTXCID406382,CS,NA,"InChI=1S/CH4S/c1-2/h2H,1H3",NA
chem1585,Organosulfur,NA,75-18-3,75183,C2H6S,62.13,Dimethyl sulfide,(Methylsulfanyl)methane,NA,NA,NA,QMMFVYPAHWMCMS-UHFFFAOYSA-N,DTXSID9026398,DTXCID106398,CSC,NA,InChI=1S/C2H6S/c1-3-2/h1-2H3,NA
chem1586,Amine,NA,75-50-3,75503,C3H9N,59.112,Trimethylamine,"N,N-Dimethylmethanamine",NA,NA,NA,GETQZCLCWQTVFV-UHFFFAOYSA-N,DTXSID2026238,DTXCID106238,CN(C)C,NA,InChI=1S/C3H9N/c1-4(2)3/h1-3H3,NA
chem1587,Ether,NA,109-87-5,109875,C3H8O2,76.095,Dimethoxymethane,Dimethoxymethane,NA,NA,NA,NKDDWNXOKDWJAK-UHFFFAOYSA-N,DTXSID1025564,DTXCID905564,COCOC,NA,"InChI=1S/C3H8O2/c1-4-3-5-2/h3H2,1-2H3",NA
chem1588,Ether,NA,110-71-4,110714,C4H10O2,90.122,Ethylene glycol dimethyl ether,"1,2-Dimethoxyethane",NA,NA,NA,XTHFKEDIFFGKHM-UHFFFAOYSA-N,DTXSID0025286,DTXCID705286,COCCOC,NA,"InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3",NA
chem1589,Morpholine,NA,110-91-8,110918,C4H9NO,87.122,Morpholine,Morpholine,NA,NA,NA,YNAVUWVOSKDBBP-UHFFFAOYSA-N,DTXSID2025688,DTXCID305688,C1COCCN1,NA,"InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2",NA
chem1590,Alcohol,NA,107-21-1,107211,C2H6O2,62.068,Ethylene glycol,"Ethane-1,2-diol","1,2-ethanediol",NA,NA,LYCAIKOWRPUZTN-UHFFFAOYSA-N,DTXSID8020597,DTXCID40597,OCCO,NA,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",NA
chem1591,Piperazine,NA,106-58-1,106581,C6H14N2,114.192,"1,4-Dimethylpiperazine","1,4-Dimethylpiperazine",NA,NA,NA,RXYPXQSKLGGKOL-UHFFFAOYSA-N,DTXSID8051544,DTXCID9030096,CN1CCN(C)CC1,NA,"InChI=1S/C6H14N2/c1-7-3-5-8(2)6-4-7/h3-6H2,1-2H3",NA
chem1592,PAH,NA,2131-38-6,2131386,C13H14,170.255,"1,3,7-Trimethylnaphthalene","1,3,7-Trimethylnaphthalene",NA,NA,NA,HXDVFWJRDVUZFT-UHFFFAOYSA-N,DTXSID30175573,DTXCID9098064,CC1=CC2=C(C)C=C(C)C=C2C=C1,NA,"InChI=1S/C13H14/c1-9-4-5-12-7-10(2)6-11(3)13(12)8-9/h4-8H,1-3H3",NA
chem1593,PAH,NA,2131-42-2,2131422,C13H14,170.255,"1,4,6-Trimethylnaphthalene","1,4,6-Trimethylnaphthalene",NA,NA,NA,VGKRZAKNKJAKDN-UHFFFAOYSA-N,DTXSID10175576,DTXCID4098067,CC1=CC2=C(C)C=CC(C)=C2C=C1,NA,"InChI=1S/C13H14/c1-9-4-7-12-10(2)5-6-11(3)13(12)8-9/h4-8H,1-3H3",NA
chem1594,PAH,NA,829-26-5,829265,C13H14,170.255,"2,3,6-Trimethylnaphthalene","2,3,6-Trimethylnaphthalene",NA,NA,NA,UNBZRJCHIWTUHB-UHFFFAOYSA-N,DTXSID8061189,DTXCID2048321,CC1=CC2=CC(C)=C(C)C=C2C=C1,NA,"InChI=1S/C13H14/c1-9-4-5-12-7-10(2)11(3)8-13(12)6-9/h4-8H,1-3H3",NA
chem1595,PAH,NA,17057-91-9,17057919,C13H14,170.255,"1,3,8-Trimethylnaphthalene","1,3,8-Trimethylnaphthalene","2,4,5-Trimethylnaphthalene",NA,NA,NA,NA,NA,NA,NA,NA,NA
chem1596,PAH,NA,2245-38-7,2245387,C13H14,170.255,"1,6,7-Trimethylnaphthalene","1,6,7-Trimethylnaphthalene",NA,NA,NA,JBXULKRNHAQMAS-UHFFFAOYSA-N,DTXSID7062291,DTXCID1036703,CC1=CC=CC2=CC(C)=C(C)C=C12,NA,"InChI=1S/C13H14/c1-9-5-4-6-12-7-10(2)11(3)8-13(9)12/h4-8H,1-3H3",NA
